"mean_flush" "mean_caudate" "detect_flush" "detect_caudate" "pval" "qval" "Gene" "Ctype" "dir"
"C5AR1" 0.314052780044466 0.156785577273486 0.290697674418605 0.126582278481013 0.000105750816087644 0.00425118280672328 "C5AR1" "InflamatoryMacrophages" 1
"NAPA-AS1" 0.00163389793584227 0.0336436492671979 0.00166112956810631 0.0253164556962025 0.00105429550760255 0.029418565705079 "NAPA-AS1" "InflamatoryMacrophages" -1
"KDELR1" 0.119389857251884 0.0383270521881328 0.119601328903654 0.0316455696202532 0.00161988025125815 0.0404789450232088 "KDELR1" "InflamatoryMacrophages" 1
"RPL183" 2.7011197650588 2.1617599395206 0.981727574750831 0.816455696202532 2.97941057230347e-06 0.000186946190354216 "RPL18" "InflamatoryMacrophages" 1
"PPP1R15A3" 0.313833644219802 0.0525191271858539 0.300664451827243 0.0443037974683544 1.11137531126526e-10 1.41718277594567e-08 "PPP1R15A" "InflamatoryMacrophages" 1
"NUCB11" 0.222969389456306 0.121708708953904 0.219269102990033 0.10126582278481 0.00110267014895931 0.0302260387915632 "NUCB1" "InflamatoryMacrophages" 1
"FTL4" 40.1806689108498 64.0164898727907 1 1 0.000728385568552478 0.0218181201149944 "FTL" "InflamatoryMacrophages" -1
"CD371" 0.50866840184073 0.37417079920724 0.446843853820598 0.265822784810127 0.000379881634800887 0.0128348042937428 "CD37" "InflamatoryMacrophages" 1
"RPL13A2" 7.6526014202993 6.26010017721088 1 0.962025316455696 7.4630097686174e-09 7.31436635091188e-07 "RPL13A" "InflamatoryMacrophages" 1
"NKG72" 0.317119821335358 0.106555359594722 0.26578073089701 0.0759493670886076 5.33863059947872e-07 3.83701941086171e-05 "NKG7" "InflamatoryMacrophages" 1
"ZNF3313" 0.165887206743972 0.045913656007156 0.161129568106312 0.0316455696202532 3.75441401753299e-05 0.00175982592228948 "ZNF331" "InflamatoryMacrophages" 1
"RPS93" 5.26192106363334 4.08488650573064 0.996677740863787 0.917721518987342 1.54321068824593e-11 2.17868280379863e-09 "RPS9" "InflamatoryMacrophages" 1
"TNNT1" 0.184831470396914 0.0818579220449497 0.174418604651163 0.069620253164557 0.00117593183931934 0.0316063606444712 "TNNT1" "InflamatoryMacrophages" 1
"UBE2S1" 0.0830692349293701 0.0203190981963102 0.0830564784053156 0.0126582278481013 0.00188479962120955 0.0446029827771676 "UBE2S" "InflamatoryMacrophages" 1
"LL22NC03-2H8.52" 0.00337753581176842 0.0547803683737255 0.00332225913621262 0.0506329113924051 3.65298589357853e-06 0.000224459894880559 "LL22NC03-2H8.5" "InflamatoryMacrophages" -1
"IGLC24" 0.222444004429145 0.222650198506345 0.215946843853821 0.0569620253164557 1.12673391167968e-05 0.000616598753776145 "IGLC2" "InflamatoryMacrophages" -1
"RAC22" 0.343401888239945 0.214066142449236 0.340531561461794 0.189873417721519 0.00178983755516408 0.0428801688215977 "RAC2" "InflamatoryMacrophages" 1
"RPL38" 3.11734558568057 2.07543130104001 0.990033222591362 0.772151898734177 1.90428823665642e-13 3.22613631407263e-11 "RPL3" "InflamatoryMacrophages" 1
"TSPO" 1.21630998388814 0.684816760724334 0.779069767441861 0.493670886075949 7.99803275549271e-11 1.04229308183943e-08 "TSPO" "InflamatoryMacrophages" 1
"PIM3" 0.134653179650736 0.045688824990402 0.134551495016611 0.0443037974683544 0.00152317093457758 0.0390980175609428 "PIM3" "InflamatoryMacrophages" 1
"TYMP" 1.90826866953596 1.28487344642777 0.915282392026578 0.626582278481013 1.85182671205279e-10 2.31166452402463e-08 "TYMP" "InflamatoryMacrophages" 1
"SAMSN1" 0.332168606992028 0.137609994209523 0.31063122923588 0.126582278481013 2.88730107261137e-06 0.000183104296364162 "SAMSN1" "InflamatoryMacrophages" 1
"ATP5O1" 0.436085392810101 0.351475338916972 0.418604651162791 0.227848101265823 0.000636078413297858 0.0200618454874981 "ATP5O" "InflamatoryMacrophages" 1
"SLC5A3" 0.11620783790789 0.012491672218521 0.114617940199336 0.00632911392405063 3.2890785997577e-05 0.00157915721111444 "SLC5A3" "InflamatoryMacrophages" 1
"UBE2G2" 0.033267818089054 0.115183353731571 0.0332225913621262 0.0949367088607595 0.000851772287327329 0.0245844389080247 "UBE2G2" "InflamatoryMacrophages" -1
"ITGB23" 0.82708935779904 0.552895782207283 0.666112956810631 0.417721518987342 5.27993066956351e-07 3.8179693786801e-05 "ITGB2" "InflamatoryMacrophages" 1
"FTCD3" 0.0182883993526734 0.0820360116854541 0.0182724252491694 0.0632911392405063 0.00178487877382947 0.0428493160938041 "FTCD" "InflamatoryMacrophages" -1
"MT-ND14" 4.18320858933829 13.4097347199155 0.998338870431894 0.993670886075949 1.94097031346662e-69 2.87724586842508e-66 "MT-ND1" "InflamatoryMacrophages" -1
"MT-ND24" 4.16955976106115 15.2214399815048 0.991694352159468 1 7.8497655727207e-74 1.32986242752707e-70 "MT-ND2" "InflamatoryMacrophages" -1
"MT-CO14" 12.6707999826521 49.7958927752015 1 1 8.93761111005894e-82 4.53702118497513e-78 "MT-CO1" "InflamatoryMacrophages" -1
"MT-CO24" 10.6988046528764 40.9464940235408 1 1 6.38357781509411e-82 4.53702118497513e-78 "MT-CO2" "InflamatoryMacrophages" -1
"MT-ATP84" 0.0480339515480341 0.477067301251825 0.0481727574750831 0.335443037974684 2.81410433698294e-26 1.2835562820108e-23 "MT-ATP8" "InflamatoryMacrophages" -1
"MT-ATP64" 5.53028975766459 19.148357755359 1 1 5.86216002908971e-76 1.15865592974958e-72 "MT-ATP6" "InflamatoryMacrophages" -1
"MT-CO34" 10.2687178723141 36.6812232371914 1 1 1.1477412560018e-81 4.53702118497513e-78 "MT-CO3" "InflamatoryMacrophages" -1
"MT-ND34" 4.35407994828819 13.2527455551438 0.998338870431894 1 1.32342600406664e-64 1.42677354383875e-61 "MT-ND3" "InflamatoryMacrophages" -1
"MT-ND4L4" 0.332017883575785 2.66944447929307 0.31063122923588 0.873417721518987 2.24870283759765e-65 2.96304077234117e-62 "MT-ND4L" "InflamatoryMacrophages" -1
"MT-ND44" 6.45988787041059 27.6931814432541 1 1 1.37591165519278e-80 3.26338726378623e-77 "MT-ND4" "InflamatoryMacrophages" -1
"MT-ND54" 0.930493312887987 4.48790362841644 0.717607973421927 0.962025316455696 2.60820229942718e-64 2.57755592240891e-61 "MT-ND5" "InflamatoryMacrophages" -1
"MT-ND64" 0.0513682310713694 0.862004497639313 0.0514950166112957 0.569620253164557 7.79141392688606e-59 7.1075675199186e-56 "MT-ND6" "InflamatoryMacrophages" -1
"MT-CYB4" 3.36013624386879 16.2885103930651 0.988372093023256 1 8.1646278094619e-81 2.42060802981022e-77 "MT-CYB" "InflamatoryMacrophages" -1
"CAPZB3" 0.727982533295764 0.433555039176018 0.678861788617886 0.349514563106796 6.99392289410789e-06 0.000521000629458411 "CAPZB" "NK-likecells" 1
"RSRP14" 0.328977946627196 0.0817124560519483 0.313008130081301 0.0776699029126214 5.23615688002124e-06 0.000406311229009426 "RSRP1" "NK-likecells" 1
"LAPTM54" 0.479991758490381 0.102933412836849 0.459349593495935 0.0970873786407767 1.89602480554779e-09 2.8248241569588e-07 "LAPTM5" "NK-likecells" 1
"EIF3I2" 0.276936335784226 0.0969787208479654 0.272357723577236 0.0776699029126214 0.00011476241015036 0.00613567067473744 "EIF3I" "NK-likecells" 1
"YBX15" 1.49391481423922 0.80132927193756 0.882113821138211 0.553398058252427 5.91726550984427e-10 9.58253982710143e-08 "YBX1" "NK-likecells" 1
"RPS83" 5.30914116519006 6.78448928982602 1 0.980582524271845 6.30710249153882e-05 0.00367060225210702 "RPS8" "NK-likecells" -1
"PTCH22" 0.00805072190743634 0.0886215995267353 0.00813008130081301 0.087378640776699 0.00010453423775591 0.00571943508123262 "PTCH2" "NK-likecells" -1
"RPL52" 3.2744020936587 2.75844379034251 1 0.922330097087379 0.000686255198145911 0.0281919690591265 "RPL5" "NK-likecells" 1
"PSMA51" 0.272625392594238 0.101417517456612 0.268292682926829 0.087378640776699 0.000436412327151572 0.0193510767602844 "PSMA5" "NK-likecells" 1
"CH17-373J23.13" 0.0122688263383601 0.127704336986207 0.0121951219512195 0.12621359223301 3.65141192195281e-06 0.000297816619094166 "CH17-373J23.1" "NK-likecells" -1
"CD1601" 0.898778947252107 0.439551798534712 0.731707317073171 0.349514563106796 2.01298004553525e-08 2.55602716236487e-06 "CD160" "NK-likecells" 1
"MCL14" 0.328438310760528 0.132222138638436 0.313008130081301 0.116504854368932 0.000455564570278898 0.0201204684122388 "MCL1" "NK-likecells" 1
"TPM32" 0.655284645007216 0.406675802337309 0.59349593495935 0.310679611650485 0.000103727675739229 0.00571943508123262 "TPM3" "NK-likecells" 1
"PMVK" 0.190907169333849 0.0290374393267741 0.191056910569106 0.029126213592233 8.31275007781851e-05 0.0046443334684772 "PMVK" "NK-likecells" 1
"SSR2" 0.549233145704492 0.298749591996439 0.51219512195122 0.271844660194175 0.000274893045225799 0.0132972073045588 "SSR2" "NK-likecells" 1
"TAGLN23" 0.548832641773668 0.353128655172529 0.516260162601626 0.29126213592233 0.00118635506584679 0.0433213447901047 "TAGLN2" "NK-likecells" 1
"APOA23" 1.95152506385372 1.10089922337838 0.910569105691057 0.611650485436893 4.35656754504927e-09 6.16206148713678e-07 "APOA2" "NK-likecells" 1
"PRDX62" 0.358166393901745 0.161949590062571 0.349593495934959 0.12621359223301 0.000143300400962709 0.00741314203869127 "PRDX6" "NK-likecells" 1
"CACYBP2" 0.297461377015375 0.101036227250609 0.288617886178862 0.0970873786407767 0.000149769641495341 0.00771210126299052 "CACYBP" "NK-likecells" 1
"RGS14" 0.410543577317122 0.0097217001309189 0.341463414634146 0.00970873786407767 8.21163129493168e-11 1.43369950139948e-08 "RGS1" "NK-likecells" 1
"RGS24" 0.158608490526081 0 0.150406504065041 0 3.36729396059719e-05 0.00215006529804074 "RGS2" "NK-likecells" 1
"PTPN7" 0.288927141995523 0.138833485201125 0.288617886178862 0.106796116504854 0.000325559193195989 0.0153493604420759 "PTPN7" "NK-likecells" 1
"BTG23" 0.211437153943058 0.0484362983457431 0.203252032520325 0.0485436893203883 0.000286493898788841 0.0137394112663799 "BTG2" "NK-likecells" 1
"H3F3A2" 2.57152806030457 1.84283171207851 0.98780487804878 0.796116504854369 4.16036781104386e-06 0.000334445682882044 "H3F3A" "NK-likecells" 1
"ARF14" 0.38238004628127 0.133058965867709 0.369918699186992 0.12621359223301 9.0753471816751e-06 0.00066279692423554 "ARF1" "NK-likecells" 1
"RPS71" 4.02249592918438 3.4845702675143 1 0.961165048543689 0.0010366143954498 0.0392648449313763 "RPS7" "NK-likecells" 1
"ID24" 0.968070035898217 0.575195121342154 0.691056910569106 0.407766990291262 0.000167884537510244 0.00854014919586151 "ID2" "NK-likecells" 1
"YWHAQ4" 0.284939298120786 0.114582027977099 0.272357723577236 0.106796116504854 0.000788018883933302 0.0316738237736357 "YWHAQ" "NK-likecells" 1
"ODC1" 0.130133863496637 0.00959993856039321 0.130081300813008 0.00970873786407767 0.00043008670474046 0.0191465690787645 "ODC1" "NK-likecells" 1
"PDIA61" 0.256403171527545 0.0992376389627801 0.252032520325203 0.087378640776699 0.000941860538576861 0.0367984253778246 "PDIA6" "NK-likecells" 1
"APOB4" 0.00812271684846333 0.108650341800452 0.00813008130081301 0.087378640776699 0.00010453423775591 0.00571943508123262 "APOB" "NK-likecells" -1
"ATRAID" 0.195520473284569 0.0486543130137433 0.195121951219512 0.0485436893203883 0.000399411784812903 0.0178521091339975 "ATRAID" "NK-likecells" 1
"YPEL52" 0.247711683690148 0.0906525080662382 0.239837398373984 0.0679611650485437 0.000594620402370141 0.0252494679070175 "YPEL5" "NK-likecells" 1
"ZFP36L24" 0.850571050849935 0.224998858154254 0.597560975609756 0.203883495145631 2.65708259342188e-11 5.20881419278879e-09 "ZFP36L2" "NK-likecells" 1
"REL3" 0.475781527868111 0.173084784226438 0.386178861788618 0.145631067961165 2.46585553316002e-05 0.00162079233691353 "REL" "NK-likecells" 1
"XPO1" 0.0524915408848395 0.172194470777432 0.0528455284552846 0.155339805825243 0.00113854064418852 0.0422659573360881 "XPO1" "NK-likecells" -1
"TPRKB" 0.118207545658997 0.00977389717860168 0.117886178861789 0.00970873786407767 0.00108129220457954 0.0402745303132391 "TPRKB" "NK-likecells" 1
"TMSB104" 6.47434811146344 7.72337686246783 1 1 0.000520488161824022 0.0224553464101221 "TMSB10" "NK-likecells" -1
"IGKC5" 0.866351110062703 0.327143190590254 0.747967479674797 0.145631067961165 4.06458638171709e-20 2.16274705853842e-17 "IGKC" "NK-likecells" 1
"DUSP24" 0.682135964732145 0.0536796024701204 0.524390243902439 0.0485436893203883 1.17716239519306e-15 3.86870958937862e-13 "DUSP2" "NK-likecells" 1
"RPL312" 5.08402439640457 4.14063782733585 1 0.961165048543689 1.93527919231339e-06 0.000171625473769125 "RPL31" "NK-likecells" 1
"CXCR44" 0.325977842995368 0.0389741473506355 0.284552845528455 0.0388349514563107 3.7920228825428e-07 3.96000595229283e-05 "CXCR4" "NK-likecells" 1
"NR4A24" 0.752578770931924 0.0341581615110197 0.573170731707317 0.029126213592233 1.68817959516964e-19 7.85988283184396e-17 "NR4A2" "NK-likecells" 1
"OLA12" 0.13867337168151 0.026980350765502 0.138211382113821 0.0194174757281553 0.00118376603961201 0.0433213447901047 "OLA1" "NK-likecells" 1
"HNRNPA31" 0.540845884297564 0.304673810538062 0.520325203252033 0.242718446601942 3.67011682746886e-05 0.00231626235995314 "HNRNPA3" "NK-likecells" 1
"ORMDL1" 0.150462449855442 0.0233573852831184 0.150406504065041 0.0194174757281553 0.000471753635771859 0.0207534453784045 "ORMDL1" "NK-likecells" 1
"HSPD13" 0.3132368081408 0.114824409487859 0.304878048780488 0.106796116504854 0.000288903365850612 0.0137813285860776 "HSPD1" "NK-likecells" 1
"HSPE13" 0.565744869142096 0.309719587184271 0.528455284552846 0.271844660194175 5.33372073175621e-05 0.00320322684015481 "HSPE1" "NK-likecells" 1
"NBEAL15" 0.305203352661713 0.871264639685916 0.304878048780488 0.58252427184466 4.07578801812275e-08 4.95031036027213e-06 "NBEAL1" "NK-likecells" -1
"EEF1B23" 2.15682777063075 1.47264048507018 0.979674796747967 0.757281553398058 1.08065629184188e-07 1.19556964406348e-05 "EEF1B2" "NK-likecells" 1
"ARPC24" 1.92044512979408 1.29597008007012 0.955284552845528 0.747572815533981 6.85046672598275e-08 7.89145517485889e-06 "ARPC2" "NK-likecells" 1
"B3GNT7" 0.170565595962628 0.0303801365227128 0.166666666666667 0.029126213592233 0.000614373732694818 0.025808316124556 "B3GNT7" "NK-likecells" 1
"ARPC41" 0.59354737122863 0.31031890425563 0.532520325203252 0.242718446601942 7.59909740085379e-06 0.000562333207663181 "ARPC4" "NK-likecells" 1
"RPL155" 6.09667912609845 4.06598575778916 1 0.970873786407767 6.88449650022424e-18 2.65266772046571e-15 "RPL15" "NK-likecells" 1
"CSRNP12" 0.134254928070866 0.00977389717860168 0.134146341463415 0.00970873786407767 0.000377607918735464 0.0170825541860327 "CSRNP1" "NK-likecells" 1
"RPSA5" 5.10176081727031 3.71344503267365 1 0.922330097087379 8.73387875529518e-10 1.37454029875589e-07 "RPSA" "NK-likecells" 1
"RPL293" 3.95700169386516 3.18506228312826 0.995934959349594 0.932038834951456 2.63531808671203e-05 0.00172204937432282 "RPL29" "NK-likecells" 1
"ITIH35" 0.0120951863684624 0.302292202447286 0.0121951219512195 0.262135922330097 2.45091381919756e-14 6.52059786088417e-12 "ITIH3" "NK-likecells" -1
"ATP1B33" 0.297136663008766 0.0387225746118317 0.280487804878049 0.0388349514563107 4.66290640095563e-07 4.69399244362867e-05 "ATP1B3" "NK-likecells" 1
"CP4" 0 0.0593139022052135 0 0.058252427184466 0.000138835414327361 0.00724928467146695 "CP" "NK-likecells" -1
"WDR12" 0.488313094170057 0.26351541248763 0.459349593495935 0.233009708737864 0.00018014017727731 0.00910808299048263 "WDR1" "NK-likecells" 1
"RPL94" 3.97835875817971 2.72420487753286 0.995934959349594 0.922330097087379 1.73037843526903e-12 3.64816011994266e-10 "RPL9" "NK-likecells" 1
"TXK" 0.248676057653704 0.497133399550932 0.24390243902439 0.41747572815534 0.000527751202618518 0.0226811228386897 "TXK" "NK-likecells" -1
"AREG3" 0.32566806667039 0 0.24390243902439 0 4.58295831356037e-08 5.50644905330361e-06 "AREG" "NK-likecells" 1
"HNRNPDL4" 0.585206968267361 0.313445873113072 0.536585365853659 0.262135922330097 1.55497403053731e-05 0.00107254813686567 "HNRNPDL" "NK-likecells" 1
"UBE2D34" 0.52059697129179 0.283782840869033 0.5 0.233009708737864 3.66094424642381e-05 0.00231626235995314 "UBE2D3" "NK-likecells" 1
"OSTC" 0.256218490727078 0.0868276678753707 0.25609756097561 0.087378640776699 0.000213017147283439 0.010578904905534 "OSTC" "NK-likecells" 1
"PRMT92" 0.252047245845123 0.0495943560964568 0.231707317073171 0.0485436893203883 5.36068927070834e-05 0.00320322684015481 "PRMT9" "NK-likecells" 1
"RPS3A4" 6.19096345263042 4.16064083942815 1 0.932038834951456 5.20871210043263e-15 1.53163550026932e-12 "RPS3A" "NK-likecells" 1
"FGG5" 0.705115023597242 0.298629822640634 0.520325203252033 0.252427184466019 7.70438923462126e-06 0.000566373982287223 "FGG" "NK-likecells" 1
"IRF2" 0.056928368645322 0.184756421616897 0.0528455284552846 0.16504854368932 0.000614349774537395 0.025808316124556 "IRF2" "NK-likecells" -1
"SUB15" 1.12692101104796 0.783335409153998 0.752032520325203 0.524271844660194 0.000374288909863733 0.0170706297094586 "SUB1" "NK-likecells" 1
"BTF35" 1.68445279443636 0.686705080199655 0.959349593495935 0.533980582524272 1.10479879748462e-18 4.74808529349736e-16 "BTF3" "NK-likecells" 1
"RPS233" 6.1010813376405 4.67000201961015 1 0.980582524271845 5.76663699236586e-10 9.47594143422002e-08 "RPS23" "NK-likecells" 1
"HNRNPA04" 0.410907082833182 0.204619906944269 0.398373983739837 0.184466019417476 0.00026565292131706 0.0129624704925626 "HNRNPA0" "NK-likecells" 1
"FAM53C1" 0.134404756196085 0.00973469705622761 0.134146341463415 0.00970873786407767 0.000371170823185536 0.0170706297094586 "FAM53C" "NK-likecells" 1
"CD743" 1.11929027757754 0.708329310082538 0.784552845528455 0.495145631067961 7.31240475257e-05 0.00414765536574707 "CD74" "NK-likecells" 1
"RPS144" 6.47367090576363 4.83835163287714 1 0.951456310679612 1.47639354371056e-10 2.46227185931669e-08 "RPS14" "NK-likecells" 1
"TNIP11" 0.13821956237331 0.0205462091543096 0.138211382113821 0.0194174757281553 0.00106181776673483 0.039863984105447 "TNIP1" "NK-likecells" 1
"NPM15" 1.1682638193942 0.675547617274851 0.784552845528455 0.446601941747573 1.01345612271416e-06 9.59691416543056e-05 "NPM1" "NK-likecells" 1
"DUSP14" 0.556999373179699 0.0231882139111834 0.434959349593496 0.0194174757281553 1.29399078439374e-13 3.28614841473082e-11 "DUSP1" "NK-likecells" 1
"PRELID11" 0.788262884823861 0.425594067941743 0.670731707317073 0.359223300970874 3.09507075116988e-06 0.000256180152396832 "PRELID1" "NK-likecells" 1
"LMAN2" 0.31752024472988 0.160556464364077 0.308943089430894 0.135922330097087 0.00119375918830679 0.0434497236812381 "LMAN2" "NK-likecells" 1
"GNB2L15" 3.03628954163027 1.89144714882311 1 0.786407766990291 2.77272247537264e-11 5.34179326548515e-09 "GNB2L1" "NK-likecells" 1
"MYLIP1" 0.179103298967537 0.0393952172901406 0.178861788617886 0.0388349514563107 0.000683320593381602 0.0281749974555204 "MYLIP" "NK-likecells" 1
"HLA-A5" 3.64308020878704 2.47738248949067 0.983739837398374 0.87378640776699 1.77252550164924e-08 2.30304650644518e-06 "HLA-A" "NK-likecells" 1
"HLA-E5" 1.90392654021043 1.35082579627682 0.955284552845528 0.70873786407767 2.73979193726258e-05 0.00177990901784721 "HLA-E" "NK-likecells" 1
"HLA-C5" 3.76047838216154 2.49354595283037 1 0.893203883495146 4.45150371034911e-11 7.89541308880015e-09 "HLA-C" "NK-likecells" 1
"HLA-B5" 6.83406765413118 4.75272182584405 1 0.961165048543689 5.60181008946722e-13 1.22734560666091e-10 "HLA-B" "NK-likecells" 1
"CLIC13" 1.24606654735479 0.590376004576797 0.83739837398374 0.446601941747573 1.14806722449163e-10 1.97361587176453e-08 "CLIC1" "NK-likecells" 1
"HSPA1A3" 0.109530224242832 0 0.105691056910569 0 0.000626108301917697 0.0262027496840013 "HSPA1A" "NK-likecells" 1
